'x',"gameId","playId","nflId","frameId","time","jerseyNumber","team","playDirection","x","y","s","a","dis","o","dir","event"
882446,2021091912,1746,52435.0,24,2021-09-19T21:42:32.900,56.0,SEA,right,111.31,30.33,2.69,1.41,0.26,242.68,124.76,None
882447,2021091912,1746,52435.0,25,2021-09-19T21:42:33.000,56.0,SEA,right,111.54,30.19,2.73,0.52,0.27,243.43,123.07,None
882448,2021091912,1746,52435.0,26,2021-09-19T21:42:33.100,56.0,SEA,right,111.78,30.05,2.78,0.52,0.28,246.39,119.97,None
882449,2021091912,1746,52435.0,27,2021-09-19T21:42:33.200,56.0,SEA,right,112.02,29.92,2.79,1.1,0.28,252.15,116.1,None
882450,2021091912,1746,52435.0,28,2021-09-19T21:42:33.300,56.0,SEA,right,112.29,29.83,2.83,2.04,0.28,254.82,107.56,None
882451,2021091912,1746,52435.0,29,2021-09-19T21:42:33.400,56.0,SEA,right,112.58,29.78,2.96,2.84,0.3,259.4,98.17,None
882452,2021091912,1746,52435.0,30,2021-09-19T21:42:33.500,56.0,SEA,right,112.89,29.77,3.07,3.25,0.3,263.26,90.32,None
882453,2021091912,1746,52435.0,31,2021-09-19T21:42:33.600,56.0,SEA,right,113.2,29.8,3.25,3.43,0.32,264.77,82.35,None
882454,2021091912,1746,52435.0,32,2021-09-19T21:42:33.700,56.0,SEA,right,113.55,29.89,3.58,3.89,0.36,268.8,74.13,None
882455,2021091912,1746,52435.0,33,2021-09-19T21:42:33.800,56.0,SEA,right,113.91,30.02,3.92,4.26,0.38,287.77,66.82,None
882456,2021091912,1746,52435.0,34,2021-09-19T21:42:33.900,56.0,SEA,right,114.28,30.2,4.25,4.31,0.41,303.34,61.12,autoevent_passforward
882457,2021091912,1746,52435.0,35,2021-09-19T21:42:34.000,56.0,SEA,right,114.66,30.43,4.57,3.85,0.45,313.91,56.41,pass_forward
882458,2021091912,1746,52435.0,36,2021-09-19T21:42:34.100,56.0,SEA,right,115.03,30.73,4.92,4.29,0.48,324.41,49.15,None
882459,2021091912,1746,52435.0,37,2021-09-19T21:42:34.200,56.0,SEA,right,115.4,31.08,5.29,4.17,0.51,323.76,44.57,None
882460,2021091912,1746,52435.0,38,2021-09-19T21:42:34.300,56.0,SEA,right,115.77,31.48,5.51,3.77,0.54,328.88,40.6,None
882461,2021091912,1746,52435.0,39,2021-09-19T21:42:34.400,56.0,SEA,right,116.11,31.94,5.81,3.58,0.57,330.5,36.25,None
882462,2021091912,1746,52456.0,1,2021-09-19T21:42:30.600,52.0,SEA,right,104.97,24.04,0.0,0.0,0.0,260.96,215.46,None
882463,2021091912,1746,52456.0,2,2021-09-19T21:42:30.700,52.0,SEA,right,104.97,24.04,0.0,0.0,0.0,260.96,215.14,None
882464,2021091912,1746,52456.0,3,2021-09-19T21:42:30.800,52.0,SEA,right,104.96,24.04,0.0,0.0,0.0,261.53,217.17,None
882465,2021091912,1746,52456.0,4,2021-09-19T21:42:30.900,52.0,SEA,right,104.96,24.04,0.0,0.0,0.0,261.53,221.55,None
882466,2021091912,1746,52456.0,5,2021-09-19T21:42:31.000,52.0,SEA,right,104.95,24.04,0.0,0.16,0.01,262.42,271.41,None
882467,2021091912,1746,52456.0,6,2021-09-19T21:42:31.100,52.0,SEA,right,104.94,24.04,0.12,1.31,0.01,262.42,276.7,autoevent_ballsnap
882468,2021091912,1746,52456.0,7,2021-09-19T21:42:31.200,52.0,SEA,right,104.9,24.05,0.42,2.87,0.04,264.32,276.08,None
882469,2021091912,1746,52456.0,8,2021-09-19T21:42:31.300,52.0,SEA,right,104.83,24.06,0.84,3.08,0.08,263.06,276.95,ball_snap
882470,2021091912,1746,52456.0,9,2021-09-19T21:42:31.400,52.0,SEA,right,104.68,24.08,1.46,3.72,0.15,268.45,277.38,None
882471,2021091912,1746,52456.0,10,2021-09-19T21:42:31.500,52.0,SEA,right,104.44,24.11,2.17,3.69,0.24,268.45,277.62,None
882472,2021091912,1746,52456.0,11,2021-09-19T21:42:31.600,52.0,SEA,right,104.15,24.14,2.79,4.05,0.3,267.38,277.31,None
882473,2021091912,1746,52456.0,12,2021-09-19T21:42:31.700,52.0,SEA,right,103.8,24.19,3.33,3.3,0.35,270.49,277.41,None
882474,2021091912,1746,52456.0,13,2021-09-19T21:42:31.800,52.0,SEA,right,103.4,24.25,3.88,2.63,0.41,279.71,278.13,None
882475,2021091912,1746,52456.0,14,2021-09-19T21:42:31.900,52.0,SEA,right,102.97,24.31,4.26,2.36,0.43,283.46,278.2,None
882476,2021091912,1746,52456.0,15,2021-09-19T21:42:32.000,52.0,SEA,right,102.48,24.4,4.75,2.22,0.5,279.6,278.83,None
882477,2021091912,1746,52456.0,16,2021-09-19T21:42:32.100,52.0,SEA,right,101.97,24.48,5.07,1.23,0.52,292.43,279.21,None
882478,2021091912,1746,52456.0,17,2021-09-19T21:42:32.200,52.0,SEA,right,101.39,24.58,5.5,0.78,0.59,308.09,279.97,None
882479,2021091912,1746,52456.0,18,2021-09-19T21:42:32.300,52.0,SEA,right,100.81,24.71,5.69,0.54,0.59,310.84,281.42,None
882480,2021091912,1746,52456.0,19,2021-09-19T21:42:32.400,52.0,SEA,right,100.23,24.86,5.82,0.95,0.6,307.64,283.36,None
882481,2021091912,1746,52456.0,20,2021-09-19T21:42:32.500,52.0,SEA,right,99.66,25.02,5.8,1.52,0.59,323.7,284.75,None
882482,2021091912,1746,52456.0,21,2021-09-19T21:42:32.600,52.0,SEA,right,99.05,25.2,5.89,1.9,0.63,336.71,286.44,None
882483,2021091912,1746,52456.0,22,2021-09-19T21:42:32.700,52.0,SEA,right,98.48,25.4,5.81,2.31,0.6,335.81,288.68,None
882484,2021091912,1746,52456.0,23,2021-09-19T21:42:32.800,52.0,SEA,right,97.93,25.63,5.73,2.58,0.6,327.33,291.19,None
882485,2021091912,1746,52456.0,24,2021-09-19T21:42:32.900,52.0,SEA,right,97.4,25.85,5.57,2.86,0.58,329.23,293.09,None
882486,2021091912,1746,52456.0,25,2021-09-19T21:42:33.000,52.0,SEA,right,96.9,26.08,5.32,3.16,0.55,328.37,294.97,None
882487,2021091912,1746,52456.0,26,2021-09-19T21:42:33.100,52.0,SEA,right,96.43,26.31,5.02,3.38,0.52,325.77,296.67,None
882488,2021091912,1746,52456.0,27,2021-09-19T21:42:33.200,52.0,SEA,right,96.01,26.54,4.67,3.61,0.48,322.87,298.56,None
882489,2021091912,1746,52456.0,28,2021-09-19T21:42:33.300,52.0,SEA,right,95.62,26.75,4.29,3.74,0.44,322.87,299.58,None
882490,2021091912,1746,52456.0,29,2021-09-19T21:42:33.400,52.0,SEA,right,95.31,26.94,3.72,4.1,0.37,304.75,300.94,None
882491,2021091912,1746,52456.0,30,2021-09-19T21:42:33.500,52.0,SEA,right,95.05,27.09,3.09,4.37,0.3,277.94,301.81,None
882492,2021091912,1746,52456.0,31,2021-09-19T21:42:33.600,52.0,SEA,right,94.84,27.23,2.5,4.45,0.25,239.38,303.02,None
882493,2021091912,1746,52456.0,32,2021-09-19T21:42:33.700,52.0,SEA,right,94.67,27.33,1.88,4.7,0.2,82.45,302.94,None
882494,2021091912,1746,52456.0,33,2021-09-19T21:42:33.800,52.0,SEA,right,94.57,27.41,1.12,5.23,0.12,117.85,308.29,None
882495,2021091912,1746,52456.0,34,2021-09-19T21:42:33.900,52.0,SEA,right,94.53,27.46,0.46,5.47,0.07,112.42,327.48,autoevent_passforward
882496,2021091912,1746,52456.0,35,2021-09-19T21:42:34.000,52.0,SEA,right,94.55,27.49,0.36,4.65,0.03,93.6,63.79,pass_forward
882497,2021091912,1746,52456.0,36,2021-09-19T21:42:34.100,52.0,SEA,right,94.64,27.5,0.99,4.05,0.09,75.07,87.77,None
882498,2021091912,1746,52456.0,37,2021-09-19T21:42:34.200,52.0,SEA,right,94.77,27.5,1.47,3.33,0.14,73.49,92.26,None
882499,2021091912,1746,52456.0,38,2021-09-19T21:42:34.300,52.0,SEA,right,94.97,27.5,1.94,2.8,0.19,88.74,93.27,None
882500,2021091912,1746,52456.0,39,2021-09-19T21:42:34.400,52.0,SEA,right,95.22,27.48,2.42,2.3,0.25,87.15,93.98,None
882501,2021091912,1746,53065.0,1,2021-09-19T21:42:30.600,89.0,TEN,right,103.06,38.22,0.0,0.0,0.0,114.54,31.87,None
882502,2021091912,1746,53065.0,2,2021-09-19T21:42:30.700,89.0,TEN,right,103.06,38.21,0.0,0.0,0.0,114.54,35.92,None
882503,2021091912,1746,53065.0,3,2021-09-19T21:42:30.800,89.0,TEN,right,103.06,38.21,0.0,0.0,0.0,113.45,45.39,None
882504,2021091912,1746,53065.0,4,2021-09-19T21:42:30.900,89.0,TEN,right,103.06,38.21,0.0,0.0,0.0,113.45,48.44,None
882505,2021091912,1746,53065.0,5,2021-09-19T21:42:31.000,89.0,TEN,right,103.07,38.21,0.0,0.0,0.0,113.45,57.24,None
882506,2021091912,1746,53065.0,6,2021-09-19T21:42:31.100,89.0,TEN,right,103.07,38.21,0.0,0.0,0.0,112.51,69.78,autoevent_ballsnap
882507,2021091912,1746,53065.0,7,2021-09-19T21:42:31.200,89.0,TEN,right,103.07,38.21,0.02,0.37,0.01,110.48,65.2,None
882508,2021091912,1746,53065.0,8,2021-09-19T21:42:31.300,89.0,TEN,right,103.08,38.22,0.09,0.79,0.01,108.58,69.57,ball_snap
882509,2021091912,1746,53065.0,9,2021-09-19T21:42:31.400,89.0,TEN,right,103.1,38.23,0.33,2.08,0.03,107.79,66.06,None
882510,2021091912,1746,53065.0,10,2021-09-19T21:42:31.500,89.0,TEN,right,103.17,38.24,0.75,2.96,0.07,107.79,76.06,None
882511,2021091912,1746,53065.0,11,2021-09-19T21:42:31.600,89.0,TEN,right,103.29,38.27,1.22,3.5,0.12,108.39,75.44,None
882512,2021091912,1746,53065.0,12,2021-09-19T21:42:31.700,89.0,TEN,right,103.46,38.3,1.76,3.81,0.18,108.39,77.52,None
882513,2021091912,1746,53065.0,13,2021-09-19T21:42:31.800,89.0,TEN,right,103.68,38.35,2.3,3.88,0.23,107.44,77.55,None
882514,2021091912,1746,53065.0,14,2021-09-19T21:42:31.900,89.0,TEN,right,103.97,38.41,2.9,4.35,0.29,108.38,78.19,None
882515,2021091912,1746,53065.0,15,2021-09-19T21:42:32.000,89.0,TEN,right,104.29,38.46,3.42,4.19,0.33,105.98,79.71,None
882516,2021091912,1746,53065.0,16,2021-09-19T21:42:32.100,89.0,TEN,right,104.67,38.51,3.93,4.07,0.38,103.48,81.48,None
882517,2021091912,1746,53065.0,17,2021-09-19T21:42:32.200,89.0,TEN,right,105.08,38.58,4.41,3.79,0.42,103.48,81.76,None
882518,2021091912,1746,53065.0,18,2021-09-19T21:42:32.300,89.0,TEN,right,105.54,38.65,4.82,3.17,0.47,101.51,82.07,None
882519,2021091912,1746,53065.0,19,2021-09-19T21:42:32.400,89.0,TEN,right,106.05,38.7,5.15,2.58,0.5,97.7,83.44,None
882520,2021091912,1746,53065.0,20,2021-09-19T21:42:32.500,89.0,TEN,right,106.56,38.75,5.29,1.81,0.52,100.13,85.6,None
882521,2021091912,1746,53065.0,21,2021-09-19T21:42:32.600,89.0,TEN,right,107.09,38.78,5.34,1.09,0.53,105.3,86.71,None
882522,2021091912,1746,53065.0,22,2021-09-19T21:42:32.700,89.0,TEN,right,107.61,38.81,5.24,0.9,0.52,113.26,87.55,None
882523,2021091912,1746,53065.0,23,2021-09-19T21:42:32.800,89.0,TEN,right,108.11,38.83,4.99,1.53,0.5,126.88,87.87,None
882524,2021091912,1746,53065.0,24,2021-09-19T21:42:32.900,89.0,TEN,right,108.6,38.85,4.77,2.13,0.49,140.86,88.38,None
882525,2021091912,1746,53065.0,25,2021-09-19T21:42:33.000,89.0,TEN,right,109.04,38.86,4.36,2.83,0.44,156.17,88.52,None
882526,2021091912,1746,53065.0,26,2021-09-19T21:42:33.100,89.0,TEN,right,109.44,38.87,3.89,3.46,0.4,173.37,89.31,None
882527,2021091912,1746,53065.0,27,2021-09-19T21:42:33.200,89.0,TEN,right,109.78,38.86,3.25,4.28,0.34,189.06,90.97,None
882528,2021091912,1746,53065.0,28,2021-09-19T21:42:33.300,89.0,TEN,right,110.07,38.85,2.7,4.57,0.29,196.56,93.3,None
882529,2021091912,1746,53065.0,29,2021-09-19T21:42:33.400,89.0,TEN,right,110.3,38.83,2.11,4.76,0.23,201.13,96.26,None
882530,2021091912,1746,53065.0,30,2021-09-19T21:42:33.500,89.0,TEN,right,110.47,38.8,1.56,4.75,0.18,204.17,101.89,None
882531,2021091912,1746,53065.0,31,2021-09-19T21:42:33.600,89.0,TEN,right,110.6,38.76,1.08,4.61,0.13,207.33,112.87,None
882532,2021091912,1746,53065.0,32,2021-09-19T21:42:33.700,89.0,TEN,right,110.67,38.71,0.75,4.32,0.09,212.97,135.21,None
882533,2021091912,1746,53065.0,33,2021-09-19T21:42:33.800,89.0,TEN,right,110.69,38.67,0.47,4.05,0.05,216.54,179.35,None
882534,2021091912,1746,53065.0,34,2021-09-19T21:42:33.900,89.0,TEN,right,110.66,38.63,0.56,3.59,0.04,218.3,228.78,autoevent_passforward
882535,2021091912,1746,53065.0,35,2021-09-19T21:42:34.000,89.0,TEN,right,110.61,38.61,0.72,2.91,0.05,214.89,252.7,pass_forward
882536,2021091912,1746,53065.0,36,2021-09-19T21:42:34.100,89.0,TEN,right,110.52,38.6,1.0,2.54,0.09,214.89,262.86,None
882537,2021091912,1746,53065.0,37,2021-09-19T21:42:34.200,89.0,TEN,right,110.42,38.6,1.16,2.04,0.11,206.25,270.96,None
882538,2021091912,1746,53065.0,38,2021-09-19T21:42:34.300,89.0,TEN,right,110.32,38.63,1.15,1.55,0.1,203.82,282.63,None
882539,2021091912,1746,53065.0,39,2021-09-19T21:42:34.400,89.0,TEN,right,110.22,38.67,1.19,1.64,0.11,194.02,294.16,None
882540,2021091912,1746,,1,2021-09-19T21:42:30.600,,football,right,104.29,29.83,0.0,0.0,0.0,,,None
882541,2021091912,1746,,2,2021-09-19T21:42:30.700,,football,right,104.28,29.84,0.0,0.0,0.01,,,None
882542,2021091912,1746,,3,2021-09-19T21:42:30.800,,football,right,104.26,29.84,0.0,0.0,0.02,,,None
882543,2021091912,1746,,4,2021-09-19T21:42:30.900,,football,right,104.24,29.84,0.0,0.0,0.03,,,None
882544,2021091912,1746,,5,2021-09-19T21:42:31.000,,football,right,104.22,29.84,0.0,0.0,0.01,,,None
882545,2021091912,1746,,6,2021-09-19T21:42:31.100,,football,right,104.15,29.84,0.0,0.0,0.07,,,autoevent_ballsnap
882546,2021091912,1746,,7,2021-09-19T21:42:31.200,,football,right,104.04,29.84,0.06,3.0,0.11,,,None
882547,2021091912,1746,,8,2021-09-19T21:42:31.300,,football,right,104.0,29.84,1.03,10.9,0.04,,,ball_snap
882548,2021091912,1746,,9,2021-09-19T21:42:31.400,,football,right,103.8,29.84,2.53,13.86,0.2,,,None
882549,2021091912,1746,,10,2021-09-19T21:42:31.500,,football,right,103.47,29.84,3.98,13.6,0.33,,,None
882550,2021091912,1746,,11,2021-09-19T21:42:31.600,,football,right,103.03,29.83,5.13,11.93,0.44,,,None
882551,2021091912,1746,,12,2021-09-19T21:42:31.700,,football,right,102.5,29.81,6.01,9.09,0.53,,,None
882552,2021091912,1746,,13,2021-09-19T21:42:31.800,,football,right,101.87,29.8,6.72,6.56,0.63,,,None
882553,2021091912,1746,,14,2021-09-19T21:42:31.900,,football,right,101.23,29.79,7.0,3.66,0.65,,,None
882554,2021091912,1746,,15,2021-09-19T21:42:32.000,,football,right,100.62,29.78,6.81,0.92,0.61,,,None
882555,2021091912,1746,,16,2021-09-19T21:42:32.100,,football,right,100.05,29.78,6.4,1.22,0.58,,,None
882556,2021091912,1746,,17,2021-09-19T21:42:32.200,,football,right,99.47,29.78,6.0,2.7,0.57,,,None
882557,2021091912,1746,,18,2021-09-19T21:42:32.300,,football,right,98.94,29.76,5.5,3.48,0.53,,,None
882558,2021091912,1746,,19,2021-09-19T21:42:32.400,,football,right,98.64,29.68,4.24,6.17,0.31,,,None
882559,2021091912,1746,,20,2021-09-19T21:42:32.500,,football,right,98.31,29.73,3.35,7.11,0.34,,,None
882560,2021091912,1746,,21,2021-09-19T21:42:32.600,,football,right,98.0,29.74,2.63,7.23,0.31,,,None
882561,2021091912,1746,,22,2021-09-19T21:42:32.700,,football,right,97.76,29.75,1.95,6.87,0.24,,,None
882562,2021091912,1746,,23,2021-09-19T21:42:32.800,,football,right,97.58,29.78,1.65,5.18,0.18,,,None
882563,2021091912,1746,,24,2021-09-19T21:42:32.900,,football,right,97.44,29.83,1.37,4.11,0.16,,,None
882564,2021091912,1746,,25,2021-09-19T21:42:33.000,,football,right,97.32,29.87,1.18,2.62,0.13,,,None
882565,2021091912,1746,,26,2021-09-19T21:42:33.100,,football,right,97.21,29.9,1.02,1.82,0.11,,,None
882566,2021091912,1746,,27,2021-09-19T21:42:33.200,,football,right,97.08,29.92,1.19,0.6,0.13,,,None
882567,2021091912,1746,,28,2021-09-19T21:42:33.300,,football,right,96.97,29.96,1.01,0.6,0.11,,,None
882568,2021091912,1746,,29,2021-09-19T21:42:33.400,,football,right,96.87,30.0,0.61,2.37,0.1,,,None
882569,2021091912,1746,,30,2021-09-19T21:42:33.500,,football,right,96.84,30.04,0.46,2.61,0.05,,,None
882570,2021091912,1746,,31,2021-09-19T21:42:33.600,,football,right,96.83,30.08,0.45,2.54,0.04,,,None
882571,2021091912,1746,,32,2021-09-19T21:42:33.700,,football,right,96.85,30.13,0.56,2.31,0.05,,,None
882572,2021091912,1746,,33,2021-09-19T21:42:33.800,,football,right,96.89,30.17,0.71,1.93,0.06,,,None
882573,2021091912,1746,,34,2021-09-19T21:42:33.900,,football,right,96.96,30.22,0.85,1.54,0.08,,,autoevent_passforward
882574,2021091912,1746,,35,2021-09-19T21:42:34.000,,football,right,99.43,30.83,20.07,0.24,2.55,,,pass_forward
882575,2021091912,1746,,36,2021-09-19T21:42:34.100,,football,right,101.38,31.44,20.0,1.24,2.04,,,None
882576,2021091912,1746,,37,2021-09-19T21:42:34.200,,football,right,103.28,32.08,19.86,1.96,2.01,,,None
882577,2021091912,1746,,38,2021-09-19T21:42:34.300,,football,right,105.16,32.7,19.68,2.55,1.98,,,None
882578,2021091912,1746,,39,2021-09-19T21:42:34.400,,football,right,107.03,33.3,19.49,2.89,1.96,,,None
71622,2021090900,3724,34777.0,1,2021-09-10T03:12:22.700,96.0,TB,left,101.96,26.59,0.05,0.06,0.06,220.76,348.25,None
71623,2021090900,3724,34777.0,2,2021-09-10T03:12:22.800,96.0,TB,left,101.97,26.61,0.05,0.06,0.03,253.74,352.33,None
71624,2021090900,3724,34777.0,3,2021-09-10T03:12:22.900,96.0,TB,left,101.97,26.57,0.04,0.04,0.04,245.0,352.53,None
71625,2021090900,3724,34777.0,4,2021-09-10T03:12:23.000,96.0,TB,left,101.98,26.57,0.03,0.18,0.01,258.9,2.99,None
71626,2021090900,3724,34777.0,5,2021-09-10T03:12:23.100,96.0,TB,left,101.99,26.56,0.06,0.76,0.01,60.28,113.44,None
71627,2021090900,3724,34777.0,6,2021-09-10T03:12:23.200,96.0,TB,left,102.01,26.56,0.24,1.41,0.02,75.15,100.37,ball_snap
71628,2021090900,3724,34777.0,7,2021-09-10T03:12:23.300,96.0,TB,left,102.04,26.56,0.57,2.3,0.03,88.68,101.54,None
71629,2021090900,3724,34777.0,8,2021-09-10T03:12:23.400,96.0,TB,left,102.1,26.54,0.92,2.82,0.07,91.89,95.69,None
71630,2021090900,3724,34777.0,9,2021-09-10T03:12:23.500,96.0,TB,left,102.21,26.53,1.36,3.29,0.11,87.44,95.18,None
71631,2021090900,3724,34777.0,10,2021-09-10T03:12:23.600,96.0,TB,left,102.37,26.53,1.83,3.42,0.16,87.44,91.27,None
71632,2021090900,3724,34777.0,11,2021-09-10T03:12:23.700,96.0,TB,left,102.58,26.53,2.3,3.53,0.21,86.61,89.56,None
71633,2021090900,3724,34777.0,12,2021-09-10T03:12:23.800,96.0,TB,left,102.85,26.54,2.8,3.65,0.26,87.29,86.67,None
71634,2021090900,3724,34777.0,13,2021-09-10T03:12:23.900,96.0,TB,left,103.14,26.56,3.17,3.36,0.3,88.04,84.98,None
71635,2021090900,3724,34777.0,14,2021-09-10T03:12:24.000,96.0,TB,left,103.48,26.6,3.51,2.94,0.34,89.0,83.48,None
71636,2021090900,3724,34777.0,15,2021-09-10T03:12:24.100,96.0,TB,left,103.84,26.65,3.83,2.59,0.37,88.14,82.02,None
71637,2021090900,3724,34777.0,16,2021-09-10T03:12:24.200,96.0,TB,left,104.23,26.7,3.97,1.72,0.39,86.75,81.32,None
71638,2021090900,3724,34777.0,17,2021-09-10T03:12:24.300,96.0,TB,left,104.62,26.77,4.06,1.09,0.4,84.96,79.96,None
71639,2021090900,3724,34777.0,18,2021-09-10T03:12:24.400,96.0,TB,left,105.02,26.84,4.06,0.53,0.4,91.75,79.31,None
71640,2021090900,3724,34777.0,19,2021-09-10T03:12:24.500,96.0,TB,left,105.4,26.91,3.83,1.13,0.38,91.75,78.88,None
71641,2021090900,3724,34777.0,20,2021-09-10T03:12:24.600,96.0,TB,left,105.75,26.96,3.56,1.91,0.36,91.15,81.05,None
71642,2021090900,3724,34777.0,21,2021-09-10T03:12:24.700,96.0,TB,left,106.08,27.02,3.26,2.51,0.34,94.02,79.95,None
71643,2021090900,3724,34777.0,22,2021-09-10T03:12:24.800,96.0,TB,left,106.39,27.07,2.99,2.67,0.31,95.89,80.89,None
71644,2021090900,3724,34777.0,23,2021-09-10T03:12:24.900,96.0,TB,left,106.67,27.11,2.72,2.73,0.29,96.64,84.17,None
71645,2021090900,3724,34777.0,24,2021-09-10T03:12:25.000,96.0,TB,left,106.93,27.12,2.48,2.62,0.26,96.64,87.51,None
71646,2021090900,3724,34777.0,25,2021-09-10T03:12:25.100,96.0,TB,left,107.17,27.14,2.32,2.19,0.24,99.16,89.08,None
71647,2021090900,3724,34777.0,26,2021-09-10T03:12:25.200,96.0,TB,left,107.4,27.13,2.18,1.94,0.22,101.99,93.04,None
71648,2021090900,3724,34777.0,27,2021-09-10T03:12:25.300,96.0,TB,left,107.61,27.12,2.08,1.6,0.21,105.09,96.1,None
71649,2021090900,3724,34777.0,28,2021-09-10T03:12:25.400,96.0,TB,left,107.81,27.09,1.97,1.41,0.2,109.45,99.17,None
71650,2021090900,3724,34777.0,29,2021-09-10T03:12:25.500,96.0,TB,left,108.02,27.05,2.06,0.92,0.21,120.06,101.95,None
71651,2021090900,3724,34777.0,30,2021-09-10T03:12:25.600,96.0,TB,left,108.23,27.0,2.17,0.87,0.21,121.84,104.85,None
71652,2021090900,3724,34777.0,31,2021-09-10T03:12:25.700,96.0,TB,left,108.43,26.93,2.19,1.07,0.22,124.14,110.36,None
71653,2021090900,3724,34777.0,32,2021-09-10T03:12:25.800,96.0,TB,left,108.63,26.84,2.16,1.01,0.21,128.81,114.14,None
71654,2021090900,3724,34777.0,33,2021-09-10T03:12:25.900,96.0,TB,left,108.82,26.75,2.16,0.9,0.22,133.56,116.63,None
71655,2021090900,3724,34777.0,34,2021-09-10T03:12:26.000,96.0,TB,left,108.99,26.64,2.05,1.13,0.2,133.56,121.45,None
71656,2021090900,3724,34777.0,35,2021-09-10T03:12:26.100,96.0,TB,left,109.14,26.54,1.82,1.63,0.18,149.93,126.2,None
71657,2021090900,3724,34777.0,36,2021-09-10T03:12:26.200,96.0,TB,left,109.27,26.45,1.61,1.77,0.16,157.05,129.07,pass_forward
71658,2021090900,3724,34777.0,37,2021-09-10T03:12:26.300,96.0,TB,left,109.38,26.35,1.41,1.82,0.15,158.8,131.56,None
71659,2021090900,3724,34777.0,38,2021-09-10T03:12:26.400,96.0,TB,left,109.47,26.27,1.1,2.24,0.12,164.81,137.02,None
71660,2021090900,3724,34777.0,39,2021-09-10T03:12:26.500,96.0,TB,left,109.53,26.2,0.88,2.49,0.1,173.05,140.96,None
71661,2021090900,3724,34777.0,40,2021-09-10T03:12:26.600,96.0,TB,left,109.58,26.13,0.65,2.24,0.08,178.29,143.63,None
71662,2021090900,3724,34777.0,41,2021-09-10T03:12:26.700,96.0,TB,left,109.61,26.09,0.44,1.99,0.05,183.07,149.42,None
71663,2021090900,3724,35454.0,1,2021-09-10T03:12:22.700,90.0,TB,left,101.89,18.23,0.1,0.03,0.0,70.77,5.17,None
71664,2021090900,3724,35454.0,2,2021-09-10T03:12:22.800,90.0,TB,left,101.89,18.23,0.08,0.03,0.01,70.02,9.41,None
71665,2021090900,3724,35454.0,3,2021-09-10T03:12:22.900,90.0,TB,left,101.88,18.27,0.11,0.06,0.05,68.59,356.05,None
71666,2021090900,3724,35454.0,4,2021-09-10T03:12:23.000,90.0,TB,left,101.9,18.28,0.1,0.07,0.03,67.44,9.82,None
71667,2021090900,3724,35454.0,5,2021-09-10T03:12:23.100,90.0,TB,left,101.94,18.27,0.09,0.06,0.03,68.11,26.68,None
71668,2021090900,3724,35454.0,6,2021-09-10T03:12:23.200,90.0,TB,left,101.98,18.28,0.11,0.26,0.04,68.11,48.5,ball_snap
71669,2021090900,3724,35454.0,7,2021-09-10T03:12:23.300,90.0,TB,left,102.07,18.29,0.31,1.37,0.1,73.25,73.06,None
71670,2021090900,3724,35454.0,8,2021-09-10T03:12:23.400,90.0,TB,left,102.11,18.3,0.46,1.73,0.03,74.0,77.82,None
71671,2021090900,3724,35454.0,9,2021-09-10T03:12:23.500,90.0,TB,left,102.21,18.31,0.89,2.56,0.11,76.05,84.09,None
71672,2021090900,3724,35454.0,10,2021-09-10T03:12:23.600,90.0,TB,left,102.4,18.32,1.64,3.63,0.19,59.67,86.57,None
71673,2021090900,3724,35454.0,11,2021-09-10T03:12:23.700,90.0,TB,left,102.63,18.36,2.27,3.82,0.23,76.51,82.75,None
71674,2021090900,3724,35454.0,12,2021-09-10T03:12:23.800,90.0,TB,left,102.89,18.4,2.76,3.74,0.26,69.19,81.87,None
71675,2021090900,3724,35454.0,13,2021-09-10T03:12:23.900,90.0,TB,left,103.2,18.45,3.24,3.15,0.32,65.17,80.73,None
71676,2021090900,3724,35454.0,14,2021-09-10T03:12:24.000,90.0,TB,left,103.58,18.52,3.9,4.15,0.38,54.27,79.72,None
71677,2021090900,3724,35454.0,15,2021-09-10T03:12:24.100,90.0,TB,left,103.97,18.59,4.37,3.62,0.4,52.12,79.33,None
71678,2021090900,3724,35454.0,16,2021-09-10T03:12:24.200,90.0,TB,left,104.43,18.67,4.72,2.08,0.46,50.21,79.93,None
71679,2021090900,3724,35454.0,17,2021-09-10T03:12:24.300,90.0,TB,left,104.93,18.74,5.01,0.87,0.5,46.81,81.4,None
71680,2021090900,3724,35454.0,18,2021-09-10T03:12:24.400,90.0,TB,left,105.42,18.8,4.98,0.72,0.49,44.48,82.47,None
71681,2021090900,3724,35454.0,19,2021-09-10T03:12:24.500,90.0,TB,left,105.89,18.87,4.81,1.71,0.48,41.96,82.57,None
71682,2021090900,3724,35454.0,20,2021-09-10T03:12:24.600,90.0,TB,left,106.35,18.93,4.56,2.5,0.46,40.6,82.6,None
